ADDRESS_NUMBER;STREET_NAME;Y_COORDINATE;X_COORDINATE;LATITUDE;LONGITUDE
7428;GEORGIA;145855.59;397663.49;38.98062369;-77.02696622
2;REV LLOYD YOUNG;136378.23;401734.22;38.89525024;-76.98000891
4;REV LLOYD YOUNG;136385.15;401734.75;38.89531258;-76.98000278
6;REV LLOYD YOUNG;136391.27;401734.22;38.89536771;-76.98000888
8;REV LLOYD YOUNG;136397.39;401733.95;38.89542284;-76.98001197
10;REV LLOYD YOUNG;136403.24;401733.95;38.89547554;-76.98001196
12;REV LLOYD YOUNG;136408.83;401733.95;38.8955259;-76.98001194
14;REV LLOYD YOUNG;136415.21;401733.68;38.89558337;-76.98001504
16;REV LLOYD YOUNG;136421.87;401733.42;38.89564337;-76.98001802
2007;TRENTON;130814.77;402173.11;38.8451317;-76.97496722
1302;TRINIDAD;137308.68;401194.41;38.9036333;-76.98622991
1327;UNDERWOOD;144587.65;397316.83;38.96920114;-77.03096214
511;BRUMMEL;145786.18;398130.87;38.97999988;-77.02157188
4712;ALTON;142116.05;391904.38;38.94690312;-77.09338929
2422;I;136963.99;395408.7;38.90051703;-77.05292978
5101;MASSACHUSETTS;142251.09;391389.88;38.9481147;-77.09932614
2131;OBSERVATORY;139037.58;393613.83;38.91918543;-77.07364081
1931;JACKSON;140231.65;402024.86;38.92996286;-76.97664721
3542;T;138601.43;393868.67;38.91525826;-77.07069828
4603;BLAINE;135984.87;405516.82;38.89169144;-76.93640844
3707;WINFIELD;138245.07;393715.92;38.91204697;-77.07245633
2321;GOOD HOPE;132665.11;402365.81;38.86179953;-76.97274108
125;Q;138162.24;398820.78;38.91132248;-77.01359643
307;5TH;136286.93;400059.33;38.89442982;-76.99931609
5509;LANGLEY;130886.22;398455.72;38.84577668;-77.01778924
227;ASCOT;139194.85;399785.37;38.92062534;-77.00247501
2810;32ND;132021.85;403362.72;38.85600186;-76.96125781
3435;25TH;131018.17;402627.17;38.84696278;-76.96973598
2207;FRANKLIN;139722.37;402302.24;38.92537442;-76.97344989
1108;QUEEN;137749.46;401045.46;38.90760419;-76.98794645
2209;FRANKLIN;139724.54;402317.61;38.92539393;-76.97327263
2449;P;137986.8;395386.58;38.90973074;-77.05319165
1502;IRVING;140141.72;401411.69;38.92915394;-76.98371911
1402;LAWRENCE;140458.23;401216.89;38.93200545;-76.98596516
403;C;136111.69;399973.88;38.89285119;-77.00030109
2703;11TH;139674.83;397678.6;38.92494612;-77.02677091
630;QUEBEC;140928.52;398230.87;38.93624103;-77.02040524
2109;SUITLAND;132857.31;404459.21;38.86352315;-76.94861964
1415;WEBSTER;141811.97;397071.05;38.9441963;-77.03378643
2825;49TH;139880.02;391866.28;38.92675996;-77.0938023
4319;MURDOCK MILL;142273.42;392605.81;38.94832694;-77.08529945
2906;NAYLOR;131971.26;402948.82;38.8555476;-76.9660266
601;LAMONT;140408.68;398141.83;38.93155797;-77.02143082
1833;JACKSON;140228.18;401919.55;38.92993184;-76.97786177
2036;DOUGLAS;139530.29;402187.99;38.9236444;-76.97476807
1055;MICHIGAN;141021.19;400718.84;38.93707731;-76.99170876
2232;NICHOLSON;133999.45;402259.54;38.87382042;-76.97396114
3514;19TH;130743.25;402071.24;38.84448766;-76.97614091
1460;RHODE ISLAND;137779.83;397057;38.90787347;-77.03393122
775;H;136901.4;400403.33;38.8999651;-76.99535034
519;TUCKERMAN;144394.52;398207.41;38.96746365;-77.02068489
5030;WEAVER;140338.82;391315.98;38.9308877;-77.10015444
3203;ADAMS MILL;140427.68;396043.21;38.93172218;-77.04563493
1764;HOBART;140021.37;396351.09;38.92806335;-77.04208189
4319;VAN NESS;141727.87;392639.98;38.94341276;-77.08489941
3404;CONNECTICUT;140728.73;394937.65;38.93442846;-77.05838793
4611;WARREN;141902.18;392089.64;38.94497821;-77.09124971
136;ELMIRA;128675.86;399039.27;38.82586558;-77.01106398
1426;PENNSYLVANIA;134700.9;401362.36;38.88014121;-76.98429882
1516;NORTH CAPITOL;138031.63;399188.58;38.91014632;-77.00935554
3309;RUNNYMEDE;144760.88;394189.29;38.97074651;-77.06705349
5198;27TH;143337.64;395046.38;38.95793087;-77.0571527
6001;GEORGIA;143913.13;397624.37;38.96312578;-77.02741098
1925;39TH;138673.41;393460.15;38.91590373;-77.07540947
157;36TH;136007.05;404132.2;38.89189885;-76.95236861
1708;LAWRENCE;140487.38;401699.28;38.93226724;-76.98040151
2511;14TH;139471.78;401189.45;38.92311924;-76.98628335
4407;PONDS;138201.08;405295.01;38.91165721;-76.93894812
5339;EAST CAPITOL;135741.69;406572.46;38.88949353;-76.92424256
5359;29TH;143610.55;394929.42;38.96038864;-77.05850416
1350;SOMERSET;144305.98;397222.22;38.96666349;-77.03205274
1374;SOMERSET;144306.24;397142.08;38.96666558;-77.03297747
7705;14TH;146175.6;397131.73;38.98350517;-77.03310472
730;23RD;136822.96;395630.49;38.89924771;-77.05037203
1217;BUCHANAN;142020.1;400916.57;38.9460756;-76.98942677
617;A;135874.57;400193.96;38.89071511;-76.99776428
4820;10TH;142225.23;400617.85;38.94792373;-76.99287252
1625;PARK;140499.52;396737.06;38.93237219;-77.03763288
1217;MASSACHUSETTS;135685.06;400957.71;38.88900743;-76.98896104
328;G;136804.83;399909.28;38.89909525;-77.00104582
4503;GRANT;136700.58;405434.37;38.89813933;-76.93735316
800;EMERSON;142419.6;397923.41;38.94967243;-77.02395601
;C;136209.54;396486.59;38.89372564;-77.04049971
;RIGGS;143615.82;400055.33;38.96045075;-76.9993616
4820;ALTON;142115.88;391727.2;38.94689994;-77.0954332
3850;NEBRASKA;141384.81;392657.74;38.94032219;-77.08469087
3727;NEW HAMPSHIRE;141026.96;397971.49;38.93712724;-77.02339723
718;DECATUR;142254.8;398005.81;38.94818806;-77.02300495
460;N;137685.2;398425.48;38.90702452;-77.01815316
18;CRITTENDEN;142277.67;399312.57;38.94839607;-77.00793021
3241;KLINGLE;140291.26;394311.87;38.93048377;-77.0656019
4012;LINNEAN;141545.58;395231.96;38.94178853;-77.05499911
2645;MYRTLE;140294.38;402782.87;38.93052588;-76.9679048
1610;BRENTWOOD;140000.54;401570.49;38.92788188;-76.98188801
4011;MARLBORO;141393.35;398615.93;38.94042904;-77.01596487
114;VARNUM;141689.7;398823.51;38.94309895;-77.013571
5329;GEORGIA;142979.04;397610.76;38.95471089;-77.02756476
426;Q;138121.12;398471.4;38.91095152;-77.0176247
1356;TAYLOR;141411.09;397297.29;38.94058578;-77.0311751
431;19TH;136416.53;401993.15;38.89559504;-76.977024
2621;33RD;132200.37;403430.55;38.85760978;-76.96047544
1926;37TH;138708.33;393661.35;38.91621978;-77.07308981
4216;YUMA;142022.34;392775.28;38.94606655;-77.0833418
3002;GENTAIN;139910.57;399277.24;38.92707251;-77.00833528
739;KENTUCKY;134718.1;401503.63;38.88029592;-76.98267065
2510;BLADENSBURG;139437.05;402745.23;38.9228029;-76.96834234
3417;24TH;131060.35;402570.95;38.84734292;-76.97038345
914;12TH;137123.4;400823.71;38.90196466;-76.99050385
906;CONSTITUTION;136038.99;400575.44;38.8921961;-76.99336694
3757;W;139056.5;393428.95;38.9193545;-77.0757729
3036;ARIZONA;140382.12;391425.29;38.93127883;-77.09889429
4722;DAVENPORT;142674.82;391876.35;38.95193641;-77.09371925
646;PARK;140534.22;397989.91;38.93268854;-77.02318333
1319;SOUTH CAPITOL;134009.69;399174.26;38.87391485;-77.00951581
1837;NORTH CAPITOL;138596.63;399243.18;38.91523608;-77.00872663
3618;24TH;140775.82;402394.89;38.93486398;-76.97237775
712;ROXBORO;144165.88;398008.92;38.96540357;-77.02297462
1123;BUCHANAN;142049.96;397531.54;38.9463416;-77.02847538
247;37TH;135453.98;404086.55;38.8869168;-76.9528981
1340;MONROE;140425.64;397304.53;38.93170825;-77.03108772
625;EMERSON;142443.57;400159.2;38.9498908;-76.99816343
4700;ELLICOTT;142809.6;391952.66;38.95315125;-77.09284048
900;10TH;137125.38;397721.01;38.90197959;-77.02627337
2436;TUNLAW;139302.38;393548.52;38.92157035;-77.07439641
2919;SOUTH DAKOTA;140016.52;402793.96;38.92802279;-76.96777803
4700;47TH;142593.84;391949.42;38.9512076;-77.09287533
328;60TH;136234.11;407342.4;38.89392334;-76.91536259
335;14TH;136292.79;401279.73;38.89448168;-76.98524817
1414;OAK;140679.69;397103.18;38.9339965;-77.03341102
4708;WARREN;141855.29;391865.57;38.94455376;-77.0938339
3404;10TH;140425.16;400625.71;38.93170817;-76.99278349
5722;8TH;143490.83;397880.24;38.95932225;-77.02445734
717;HAMLIN;139925.4;400402.81;38.9272063;-76.99535456
3306;HIGHLAND;140814.57;394339.97;38.93519808;-77.06528213
1384;TALBERT;132543.54;400921.37;38.86070707;-76.98938412
2227;NEWTON;140665.94;402334.93;38.93387431;-76.97306969
4703;NORTH CAPITOL;142275.55;399271.68;38.94837694;-77.00840191
227;10TH;135431.64;400617.99;38.88672483;-76.99287702
102;6TH;135627.17;400153.63;38.88848644;-76.99822921
640;15TH;136761.72;401395.7;38.89870579;-76.98391039
605;18TH;136590.22;401915.16;38.89715988;-76.97792254
504;M;137550.02;400074.04;38.90580818;-76.99914638
76;NEW YORK;137590.65;398985.28;38.90617361;-77.0116989
3601;MACOMB;140650.85;393833.67;38.93371984;-77.07112027
2826;28TH;139910.71;395083.63;38.92706031;-77.05669837
1808;18TH;133340.77;401842.24;38.86788774;-76.97877186
3615;ALABAMA;132849.18;403828.92;38.86345289;-76.95588207
5305;CLAY;136155.27;406545.17;38.89321941;-76.92455318
5817;4TH;143668.67;398458.84;38.96092549;-77.01778198
5312;NORTH CAPITOL;143059.53;399186.38;38.95543884;-77.00938686
3244;JONES;138055.38;394346.06;38.91034246;-77.06518917
1401;INDEPENDENCE;135504.26;401276.01;38.88737831;-76.98529251
1220;EUCLID;139516.93;397502.28;38.92352322;-77.0288037
2837;27TH;139905.63;402708.05;38.92702413;-76.96876925
1502;QUEEN;137480.96;401570.17;38.90518467;-76.98189746
1336;TALBERT;132596.76;400879.81;38.86118654;-76.9898629
125;4TH;135983.94;399970.91;38.89170037;-77.00033532
237;9TH;135392.25;400521.89;38.88636972;-76.9939847
642;A;135922.29;400288.01;38.89114496;-76.99668018
138;D;135270.02;399625.96;38.8852687;-77.00431111
1328;RANDOLPH;141178.38;401137.02;38.93849289;-76.98688514
3502;CONNECTICUT;140878.63;394887.91;38.93577851;-77.05896274
2734;UNICORN;145127.75;395179.1;38.97405735;-77.05563403
1131;TRINIDAD;137149.4;401153.96;38.9021985;-76.98669652
1714;NEW HAMPSHIRE;138369.89;396485.83;38.91318683;-77.04051952
1533;CHANNING;139393.38;401606.1;38.92241232;-76.98147875
1927;18TH;133181.77;401798.85;38.86645549;-76.97927226
3668;22ND;130754.73;402430.93;38.84459016;-76.97199752
509;INDEPENDENCE;135505.7;400086.82;38.8873922;-76.9989993
220;SOUTH CAROLINA;134956.46;399770.16;38.88244441;-77.00264899
2012;P;137949.32;396054.37;38.90939636;-77.04549198
4930;WISCONSIN;142928.73;392830.47;38.95423167;-77.08271462
1811;15TH;138519.77;397027.02;38.914539;-77.03428007
2929;ORDWAY;140885.7;394770.99;38.93584151;-77.06031134
2601;NEWTON;140667.85;402610.03;38.93389074;-76.96989677
4228;MILITARY;143659.84;392761.53;38.96081747;-77.08351769
3620;T;138594.05;393755.57;38.91519098;-77.07200233
1609;MONTANA;139265.62;401565.69;38.92126149;-76.98194504
1920;NEW HAMPSHIRE;138698.54;396727.63;38.91614835;-77.03773306
1646;BEEKMAN;139000.98;396624.5;38.91887244;-77.03892371
1742;CORCORAN;138206.06;396523.96;38.91171115;-77.04007904
5721;EAST CAPITOL;135740.35;406945.31;38.88947859;-76.91994492
4220;GAULT;136820.76;405041.47;38.8992243;-76.94188159
733;EMERSON;142441.39;400412.37;38.94987108;-76.99524279
305;7TH;135331.13;400316.23;38.88581956;-76.99635516
3720;T;138588.27;393617.51;38.91513792;-77.0735942
5151;SHERIFF;137278.6;406424.64;38.90333966;-76.92593204
2238;NICHOLSON;133992.06;402285.34;38.87375345;-76.97366385
1734;STANTON;131236.09;401749.81;38.84892808;-76.97984228
4001;MEADE;137512.58;404676.79;38.90545847;-76.94608093
1912;ROSEDALE;136560.7;402033.43;38.89689369;-76.97655925
510;D;135179.16;400086.05;38.88445061;-76.99900822
508;D;135177.89;400079.71;38.88443917;-76.99908129
320;5TH;135218.62;400065.69;38.88480608;-76.99924287
321;4TH;135206.01;399929.31;38.88469215;-77.00081475
315;5TH;135238.01;400022.15;38.88498075;-76.9997447
313;E;135023.99;399866.6;38.88305277;-77.0015375
419;4TH;135085.51;399924.8;38.88360664;-77.00086672
414;4TH;135102.47;399971.38;38.88375976;-77.00032986
407;5TH;135121.54;400021.07;38.88393155;-76.99975716
405;SEWARD;135280.79;399976.78;38.88536613;-77.00026763
2417;BRANCH;132436.98;403541.32;38.85974049;-76.95919801
2323;BRANCH;132577.37;403543.61;38.8610055;-76.9591709
2316;32ND;132580.07;403365.03;38.86103053;-76.96122846
2316;33RD;132602.43;403479.75;38.86123151;-76.95990656
3194;WESTOVER;133277.99;403163.29;38.86731843;-76.96354968
3173;WESTOVER;133315.4;403293.17;38.86765496;-76.96205291
646;INDEPENDENCE;135548.65;400258.53;38.88777908;-76.99702013
418;EAST CAPITOL;135806.09;400009.28;38.8900979;-76.99989303
410;EAST CAPITOL;135802.78;399992.22;38.89006842;-77.00008968
404;EAST CAPITOL;135802.63;399975.48;38.89006707;-77.00028263
400;EAST CAPITOL;135802.63;399967.56;38.89006706;-77.00037392
326;EAST CAPITOL;135805.42;399932.79;38.89009186;-77.0007747
324;EAST CAPITOL;135806.29;399924.94;38.8900997;-77.00086519
1904;FOXVIEW;138569.04;392603.57;38.91495641;-77.08528537
616;A;135924.14;400210.7;38.89116165;-76.99757131
609;CONSTITUTION;135998.47;400182.64;38.89183091;-76.99789473
608;A;135923.98;400188.67;38.89116021;-76.99782525
34;8TH;135878.96;400416.95;38.89075458;-76.99519394
17;6TH;135847.6;400155.08;38.89047216;-76.99821245
608;NORTH CAROLINA;135458.62;400173.06;38.88696808;-76.9980053
702;NORTH CAROLINA;135549.85;400356.64;38.88778986;-76.99588929
641;EAST CAPITOL;135740.86;400269.16;38.88951058;-76.99689753
647;A;135627.36;400278.23;38.88848812;-76.99679303
628;NORTH CAROLINA;135485.46;400224.11;38.88720985;-76.99741688
623;A;135628.29;400215.05;38.88849652;-76.99752126
622;C;135372.94;400210.81;38.88619623;-76.99757021
613;NORTH CAROLINA;135395.93;400185.95;38.88640334;-76.99785674
1916;FOXVIEW;138617.44;392560.89;38.91539239;-77.08577802
607;A;135627.69;400174.77;38.88849112;-76.99798554
612;C;135371.36;400186.51;38.886182;-76.99785029
311;7TH;135316.77;400311.61;38.8856902;-76.99640842
221;8TH;135444.03;400410.74;38.88683657;-76.99526578
219;8TH;135449.48;400413.04;38.88688566;-76.99523927
217;8TH;135455.55;400413.76;38.88694034;-76.99523097
218;7TH;135431.16;400361.1;38.88672065;-76.99583794
212;7TH;135449.68;400355.83;38.88688749;-76.99589868
7;9TH;135725.14;400525.46;38.88936885;-76.9939433
402;4TH;135138.15;399968.5;38.88408084;-77.00036306
2805;5TH;139770.94;400063.64;38.92581497;-76.99926608
333;E;135024.61;399913.22;38.88305836;-77.00100018
330;SOUTH CAROLINA;135001;399912.03;38.88284567;-77.00101389
326;D;135182.08;399918.9;38.88447658;-77.00093473
324;4TH;135227.06;399971.65;38.88488211;-77.00032676
310;4TH;135248.51;399969.58;38.88507534;-77.00035061
1962;FOXVIEW;138590.97;392646.03;38.91515465;-77.08479601
306;SOUTH CAROLINA;134983.61;399853.97;38.88268901;-77.00168305
612;E;135008.55;400183.68;38.88291367;-76.99788301
610;G;134848.17;400177.05;38.88146891;-76.99795946
609;E;134967.43;400173.59;38.88254325;-76.99799931
607;SOUTH CAROLINA;135029.12;400174.26;38.88309898;-76.99799157
600;E;135008.93;400149.83;38.8829171;-76.99827314
546;7TH;134857.48;400352.34;38.88155272;-76.99593921
2820;6TH;139815.65;400112.8;38.92621773;-76.99869914
2812;6TH;139794.63;400111.46;38.92602837;-76.9987146
2801;8TH;139783.68;400456.51;38.92592929;-76.99473535
318;DOUGLAS;139527.62;399872.31;38.92362306;-77.00147252
2621;3RD;139574.02;399844.45;38.92404104;-77.00179381
328;EVARTS;139645.84;399920.11;38.92468803;-77.00092131
2737;4TH;139677.88;399973.73;38.92497666;-77.00030295
2741;4TH;139687.99;399973.58;38.92506773;-77.00030468
3845;SUITLAND;132604.7;404287.53;38.86124839;-76.95059936
3738;SOUTHERN;132526.72;404226.06;38.86054621;-76.95130809
3746;SOUTHERN;132547.69;404243.89;38.86073503;-76.95110253
333;35TH;136287.54;403863.33;38.89442683;-76.95546626
3418;EADS;136433.08;403748.03;38.8957384;-76.95679457
3411;EADS;136392.06;403738.52;38.89536892;-76.95690442
3322;ALDEN;135958.43;403512.07;38.89146355;-76.95951702
3393;BLAINE;135982.17;403701.39;38.89167664;-76.95733464
3361;CLAY;136169.19;403635.62;38.89336166;-76.95809177
3364;ALDEN;135957.45;403614.5;38.89145431;-76.95833634
3365;ALDEN;135919.78;403619.32;38.89111495;-76.95828098
3318;AMES;135882.5;403507.22;38.89077957;-76.95957332
3366;ALDEN;135957.45;403619.48;38.89145429;-76.95827893
3368;ALDEN;135957.45;403624.48;38.89145427;-76.9582213
3375;BLAINE;135997.96;403648.68;38.8918191;-76.95794214
3377;BLAINE;135997.97;403653.48;38.89181917;-76.95788681
3355;BAKER;136084.12;403630.73;38.89259533;-76.95814859
317;36TH;136261.37;403941.49;38.89419073;-76.95456544
312;34TH;136238.66;403746.27;38.893987;-76.95681592
312;35TH;136239.05;403823.02;38.89399019;-76.9559312
308;34TH;136227.19;403666.93;38.89388401;-76.95773055
3722;CAMDEN;132557.08;404096.41;38.86082032;-76.95280172
3706;CAMDEN;132523.68;404070.95;38.86051956;-76.95309526
3707;BANGOR;132618.15;404050.83;38.86137068;-76.95332652
3703;BANGOR;132581.04;404041.6;38.86103642;-76.95343309
3655;ALABAMA;132924.79;403928.25;38.86413357;-76.95473713
3655;SUITLAND;132738.17;403970.56;38.86245223;-76.9542507
3658;BANGOR;132592.13;403984.72;38.86113658;-76.95408839
3660;CAMDEN;132468.22;403995.99;38.8600203;-76.95395926
3678;CAMDEN;132491.6;404033.57;38.86023074;-76.95352613
3640;CAMDEN;132444.47;403936.12;38.85980662;-76.9546492
3642;SUITLAND;132801.19;403952.09;38.86302003;-76.95446315
3630;AUSTIN;132663.98;403932.77;38.86178407;-76.95468654
3634;SUITLAND;132805.9;403934.32;38.86306254;-76.95466787
3624;BANGOR;132540.39;403893.63;38.86067089;-76.95513821
3626;AUSTIN;132667.66;403917.47;38.86181729;-76.95486281
3627;36TH;132821.33;404004.7;38.86320122;-76.95385685
3628;CAMDEN;132421;403899.22;38.85959535;-76.95507448
3621;SUITLAND;132744.96;403858.66;38.8625139;-76.95553999
3622;AUSTIN;132666.21;403886.74;38.86180436;-76.95521689
153;DUDDINGTON;134957.21;399629.44;38.88245112;-77.00427084
151;E;135022.22;399651.05;38.88303677;-77.00402181
150;NORTH CAROLINA;135170.54;399622.89;38.88437288;-77.00434644
149;D;135224.69;399636.34;38.88486035;-77.00419145
146;DUDDINGTON;134990.64;399615.78;38.88275227;-77.00442829
146;NORTH CAROLINA;135168.4;399613.42;38.88435326;-77.00445559
1103;HALF;134326.16;399053.12;38.87676595;-77.01091226
142;D;135265.71;399634.34;38.88523021;-77.00421453
1938;FOXVIEW;138730.68;392655.91;38.91641295;-77.08468358
330;NORTH CAROLINA;135315.84;399904.61;38.88568187;-77.00109945
218;2ND;135445.31;399714.7;38.88684781;-77.00328839
218;3RD;135389.78;399842.98;38.88634761;-77.00180981
216;2ND;135449.86;399714.86;38.8868888;-77.00328654
536;1ST;134925.85;399512.28;38.88216856;-77.00562113
533;2ND;134935.37;399674.22;38.8822544;-77.00375472
528;1ST;134944.13;399513.26;38.88233324;-77.00560984
522;1ST;134957.91;399513.83;38.88245737;-77.00560328
521;2ND;134962.94;399673.13;38.88250276;-77.0037673
214;SOUTH CAROLINA;134951.26;399753.64;38.88239757;-77.00283938
161;D;135227.68;399657.39;38.88488763;-77.00394884
160;DUDDINGTON;134990.6;399647.4;38.88275192;-77.00406386
321;2ND;135284.98;399676.44;38.88540348;-77.0037293
455;1ST;135089.46;399470.28;38.8836424;-77.00610531
452;NEW JERSEY;135093.3;399443.38;38.88367698;-77.00641535
435;NEW JERSEY;135107.23;399374.63;38.88380242;-77.00720775
431;NEW JERSEY;135116.98;399372.56;38.88389025;-77.00723162
455;RIDGE;137636.02;398447.83;38.9065812;-77.01789537
425;NEW JERSEY;135134.15;399369.23;38.88404492;-77.00727001
419;NEW JERSEY;135175.23;399359.41;38.88441498;-77.00738323
401;1ST;135219.55;399467.8;38.8848143;-77.006134
225;E;135016.14;399775.4;38.88298204;-77.00258861
222;SOUTH CAROLINA;134960.04;399775.79;38.88247667;-77.0025841
219;E;135020.48;399758;38.88302113;-77.00278916
1908;FOXVIEW;138584.4;392590.67;38.91509467;-77.08543428
154;NORTH CAROLINA;135178.21;399630.09;38.88444164;-77.00426346
518;INDEPENDENCE;135544.48;400112.98;38.88774154;-76.99869777
415;A;135630.16;400018.98;38.88851339;-76.99978123
400;INDEPENDENCE;135549.92;399966.27;38.88779022;-77.00038878
223;5TH;135450.8;400019.06;38.88689731;-76.99978031
12;7TH;135701.45;400351.99;38.88915553;-76.99594281
217;5TH;135469.56;400017.56;38.88706631;-76.9997976
210;4TH;135484.3;399968.32;38.88719943;-77.00036515
204;5TH;135500.35;400063.01;38.88734401;-76.99927374
651;PENNSYLVANIA;135189.7;400280.68;38.88454552;-76.99676497
625;PENNSYLVANIA;135222.9;400211.14;38.88484461;-76.99756645
607;PENNSYLVANIA;135252.63;400167.03;38.88511244;-76.99807485
324;9TH;135268.87;400583.18;38.88525856;-76.99327838
336;6TH;135185.26;400154.28;38.88450555;-76.99822182
334;F;136631.7;399928.9;38.89753563;-77.00081963
320;F;136630.12;399889.6;38.89752139;-77.00127267
319;G;136763.02;399894.45;38.89871861;-77.00121678
230;F;136630.65;399791.45;38.89752615;-77.00240412
226;F;136630.98;399781.43;38.89752912;-77.00251963
703;H;136896.83;400354.55;38.89992395;-76.99591268
666;G;136799.85;400313.41;38.89905033;-76.996387
630;G;136805.45;400223.14;38.89910081;-76.99742763
654;F;136633.4;400292.75;38.8975509;-76.99662524
650;F;136633.32;400282.29;38.89755018;-76.99674582
636;8TH;136731.06;400416.54;38.89843061;-76.99519815
637;7TH;136728.88;400354.59;38.89841099;-76.99591231
637;MORRIS;136680.21;400241;38.8979726;-76.99722178
624;F;136632.83;400217.27;38.89754579;-76.99749536
312;16TH;136214.41;401520.28;38.89377522;-76.98247545
309;15TH;136202.56;401440.07;38.8936686;-76.98340007
1525;D;136306.13;401497.37;38.8946015;-76.98273934
1526;C;136186.28;401488.15;38.89352187;-76.98284588
1527;D;136306.14;401502.5;38.89460159;-76.9826802
215;15TH;136131.91;401440.17;38.89303216;-76.98339906
1534;NORTH CAROLINA;136143.92;401491.41;38.89314027;-76.98280839
1530;NORTH CAROLINA;136140.24;401484.42;38.89310713;-76.98288897
1520;NORTH CAROLINA;136133.26;401465.79;38.89304395;-76.98310374
613;GIRARD;139827.47;400183.23;38.92632419;-76.99788691
612;FRANKLIN;139766.3;400192.86;38.92577315;-76.99777587
520;FRANKLIN;139765.4;400111.69;38.92576506;-76.99871195
2911;7TH;139883.46;400351.83;38.92682852;-76.99594251
2903;7TH;139861.76;400351.65;38.92663304;-76.9959446
2823;7TH;139834.57;400351.7;38.9263881;-76.99594403
2818;6TH;139810.04;400112.66;38.92616719;-76.99870076
3418;NASH;134028.72;403771.39;38.87407891;-76.95653848
3400;NASH;134039.36;403715.12;38.874175;-76.95718688
3401;MASSACHUSETTS;134245.8;403707.54;38.87603472;-76.95727312
3601;AUSTIN;132617.07;403818.12;38.86136199;-76.9560078
3336;DENVER;132294.75;403624.92;38.85845921;-76.95823554
1560;27TH;133704.84;402723;38.87116514;-76.96862141
1522;25TH;133789.44;402542.1;38.87192779;-76.97070571
1509;28TH;133769.55;402773.88;38.87174792;-76.96803484
3517;N;134061.54;403960.51;38.87437373;-76.95435887
3513;N;134061.56;403941.27;38.874374;-76.95458059
3449;MASSACHUSETTS;134159.57;403876.85;38.8752572;-76.95532242
3439;MASSACHUSETTS;134136.7;403822.71;38.87505108;-76.95594647
3421;MASSACHUSETTS;134214.51;403767;38.8757526;-76.95658805
4606;QUARLES;138108.4;405706.58;38.91081974;-76.93420346
1631;KENILWORTH;138222.92;405729.34;38.91185089;-76.93394008
4425;NASH;137688.83;405265.84;38.90704286;-76.93928838
4409;ORD;137831.82;405261.76;38.90833099;-76.93933433
4403;NASH;137685.92;405208.17;38.90701699;-76.9399533
4261;NASH;137684.39;405119.71;38.90700373;-76.9409732
3382;ERIE;132068.06;403743.39;38.8564166;-76.95687183
3388;ERIE;132083.21;403779.57;38.85655292;-76.95645491
3399;HIGHVIEW;132156.01;403775.8;38.85720875;-76.95649794
3521;19TH;130738.61;402018.52;38.84444598;-76.97674822
